,Quarterly Dates,Net Income,Net Sales,Operating Income,Profit,Year,Quarter,Daily Dates,Open,High,Low,Close,Volume
546,,,,,,2019,4,2019-11-04,257.33,257.845,255.38,257.5,25817952
547,,,,,,2019,4,2019-11-01,249.54,255.93,249.16,255.82,37781334
548,,,,,,2019,4,2019-10-31,247.24,249.17,237.26,248.76,34790520
549,,,,,,2019,4,2019-10-30,244.76,245.3,241.21,243.26,31130522
550,,,,,,2019,4,2019-10-29,248.97,249.75,242.57,243.29,35709867
551,,,,,,2019,4,2019-10-28,247.42,249.25,246.72,249.05,23655368
552,,,,,,2019,4,2019-10-25,243.16,246.73,242.88,246.58,18369296
553,,,,,,2019,4,2019-10-24,244.51,244.8,241.805,243.58,17916255
554,,,,,,2019,4,2019-10-23,242.1,243.24,241.22,243.18,19932545
555,,,,,,2019,4,2019-10-22,241.16,242.2,239.6218,239.96,22684001
556,,,,,,2019,4,2019-10-21,237.52,240.99,237.32,240.51,21811567
557,,,,,,2019,4,2019-10-18,234.59,237.58,234.29,236.41,24248023
558,,,,,,2019,4,2019-10-17,235.09,236.15,233.52,235.28,17272897
559,,,,,,2019,4,2019-10-16,233.37,235.24,233.2,234.37,19286694
560,,,,,,2019,4,2019-10-15,236.39,237.65,234.88,235.32,23040483
561,,,,,,2019,4,2019-10-14,234.9,238.1342,234.6701,235.87,24413484
562,,,,,,2019,4,2019-10-11,232.95,237.64,232.3075,236.21,41990210
563,,,,,,2019,4,2019-10-10,227.93,230.44,227.3,230.09,28962984
564,,,,,,2019,4,2019-10-09,227.03,227.79,225.64,227.03,19029424
565,,,,,,2019,4,2019-10-08,225.82,228.06,224.33,224.4,29282700
566,,,,,,2019,4,2019-10-07,226.27,229.93,225.84,227.06,30889269
567,,,,,,2019,4,2019-10-04,225.64,227.49,223.89,227.01,34755553
568,,,,,,2019,4,2019-10-03,218.43,220.96,215.132,220.82,30352686
569,,,,,,2019,4,2019-10-02,223.06,223.58,217.93,218.96,35767257
570,,,,,,2019,4,2019-10-01,225.07,228.22,224.2,224.59,36187163
571,,,,,,2017,3,2017-09-29,153.21,154.13,152.0,154.12,25856530
572,,,,,,2017,3,2017-09-28,153.89,154.28,152.7,153.28,21896592
573,,,,,,2017,3,2017-09-27,153.8,154.7189,153.54,154.23,24959552
574,,,,,,2017,3,2017-09-26,151.78,153.92,151.69,153.14,35470985
575,,,,,,2017,3,2017-09-25,149.99,151.83,149.16,150.55,43922334
576,,,,,,2017,3,2017-09-22,152.02,152.27,150.56,151.89,46114424
577,,,,,,2017,3,2017-09-21,155.8,155.8,152.75,153.39,36643382
578,,,,,,2017,3,2017-09-20,157.9,158.26,153.83,156.07,51693239
579,,,,,,2017,3,2017-09-19,159.51,159.77,158.44,158.73,20347352
580,,,,,,2017,3,2017-09-18,160.11,160.5,157.995,158.67,27939718
581,,,,,,2017,3,2017-09-15,158.47,160.97,158.0,159.88,48203642
582,,,,,,2017,3,2017-09-14,158.99,159.4,158.09,158.28,23073646
583,,,,,,2017,3,2017-09-13,159.87,159.96,157.91,159.65,44393752
584,,,,,,2017,3,2017-09-12,162.61,163.96,158.77,160.86,71139119
585,,,,,,2017,3,2017-09-11,160.5,162.05,159.89,161.5,31028926
586,,,,,,2017,3,2017-09-08,160.86,161.15,158.53,158.63,28183159
587,,,,,,2017,3,2017-09-07,162.09,162.24,160.36,161.26,21722995
588,,,,,,2017,3,2017-09-06,162.71,162.99,160.52,161.91,21179047
589,,,,,,2017,3,2017-09-05,163.75,164.25,160.56,162.08,29317054
590,,,,,,2017,3,2017-09-01,164.8,164.94,163.63,164.05,16508568
591,,,,,,2017,3,2017-08-31,163.64,164.52,163.48,164.0,26412439
592,,,,,,2017,3,2017-08-30,163.8,163.89,162.61,163.35,26973946
593,,,,,,2017,3,2017-08-29,160.1,163.12,160.0,162.91,29307862
594,,,,,,2017,3,2017-08-28,160.14,162.0,159.93,161.47,25279674
595,,,,,,2017,3,2017-08-25,159.65,160.56,159.27,159.86,25015218
596,,,,,,2017,3,2017-08-24,160.43,160.74,158.55,159.27,19029621
597,,,,,,2017,3,2017-08-23,159.07,160.47,158.88,159.98,19198189
598,,,,,,2017,3,2017-08-22,158.23,160.0,158.02,159.78,21297812
599,,,,,,2017,3,2017-08-21,157.5,157.89,155.1101,157.21,26145653
600,,,,,,2017,3,2017-08-18,157.86,159.5,156.72,157.5,27012525
601,,,,,,2017,3,2017-08-17,160.52,160.71,157.84,157.86,26925694
602,,,,,,2017,3,2017-08-16,161.94,162.51,160.15,160.95,27321761
603,,,,,,2017,3,2017-08-15,160.66,162.195,160.14,161.6,27936774
604,,,,,,2017,3,2017-08-14,159.32,160.21,158.75,159.85,21754810
605,,,,,,2017,3,2017-08-11,156.6,158.5728,156.07,157.48,25943187
606,,,,,,2017,3,2017-08-10,159.9,160.0,154.63,155.32,39081017
607,,,,,,2017,3,2017-08-09,159.26,161.27,159.11,161.06,25640394
608,,,,,,2017,3,2017-08-08,158.6,161.83,158.27,160.08,35775675
609,,,,,,2017,3,2017-08-07,157.06,158.92,156.6701,158.81,21870321
610,,,,,,2017,3,2017-08-04,156.07,157.4,155.69,156.39,20349532
611,,,,,,2017,3,2017-08-03,157.05,157.21,155.02,155.57,26000738
612,,,,,,2017,3,2017-08-02,159.28,159.75,156.16,157.14,69222793
613,,,,,,2017,3,2017-08-01,149.1,150.22,148.41,150.05,24725526
614,,,,,,2017,3,2017-07-31,149.9,150.33,148.13,148.73,19422655
615,,,,,,2017,3,2017-07-28,149.89,150.23,149.19,149.5,16832947
616,,,,,,2017,3,2017-07-27,153.75,153.99,147.3,150.56,32175875
617,,,,,,2017,3,2017-07-26,153.35,153.93,153.06,153.46,15172136
618,,,,,,2017,3,2017-07-25,151.8,153.84,151.8,152.74,18612649
619,,,,,,2017,3,2017-07-24,150.58,152.44,149.9,152.09,21122730
620,,,,,,2017,3,2017-07-21,149.99,150.44,148.88,150.27,24671002
621,,,,,,2017,3,2017-07-20,151.5,151.74,150.19,150.34,17053326
622,,,,,,2017,3,2017-07-19,150.48,151.42,149.95,151.02,20615419
623,,,,,,2017,3,2017-07-18,149.2,150.13,148.67,150.08,17713795
624,,,,,,2017,3,2017-07-17,148.82,150.9,148.57,149.56,23243713
625,,,,,,2017,3,2017-07-14,147.97,149.33,147.33,149.04,19961788
626,,,,,,2017,3,2017-07-13,145.5,148.49,145.44,147.77,24922788
627,,,,,,2017,3,2017-07-12,145.87,146.18,144.82,145.74,23617964
628,,,,,,2017,3,2017-07-11,144.73,145.85,144.38,145.53,18311156
629,,,,,,2017,3,2017-07-10,144.11,145.95,143.37,145.06,21030466
630,,,,,,2017,3,2017-07-07,142.9,144.75,142.9,144.18,18505351
631,,,,,,2017,3,2017-07-06,143.02,143.5,142.41,142.73,23374374
632,,,,,,2017,3,2017-07-05,143.69,144.79,142.7237,144.09,20758795
633,,,,,,2017,3,2017-07-03,144.88,145.3,143.1,143.5,14258300
634,,,,,,2017,2,2017-06-30,144.45,144.96,143.78,144.02,22328979
635,,,,,,2017,2,2017-06-29,144.71,145.13,142.28,143.68,31116980
636,,,,,,2017,2,2017-06-28,144.49,146.11,143.1601,145.83,21915939
637,,,,,,2017,2,2017-06-27,145.01,146.16,143.62,143.73,24423643
638,,,,,,2017,2,2017-06-26,147.17,148.28,145.38,145.82,25524661
639,,,,,,2017,2,2017-06-23,145.13,147.16,145.11,146.28,25997976
640,,,,,,2017,2,2017-06-22,145.77,146.7,145.1199,145.63,18673365
641,,,,,,2017,2,2017-06-21,145.52,146.0693,144.61,145.87,21064679
642,,,,,,2017,2,2017-06-20,146.87,146.87,144.94,145.01,24572170
643,,,,,,2017,2,2017-06-19,143.66,146.74,143.66,146.34,31449132
644,,,,,,2017,2,2017-06-16,143.78,144.5,142.2,142.27,49180748
645,,,,,,2017,2,2017-06-15,143.32,144.4798,142.21,144.29,31348832
646,,,,,,2017,2,2017-06-14,147.5,147.5,143.84,145.16,31224203
647,,,,,,2017,2,2017-06-13,147.16,147.45,145.15,146.59,33749154
648,,,,,,2017,2,2017-06-12,145.74,146.09,142.51,145.42,71563614
649,,,,,,2017,2,2017-06-09,155.19,155.19,146.02,148.98,64882700
650,,,,,,2017,2,2017-06-08,155.25,155.54,154.4,154.99,20771367
651,,,,,,2017,2,2017-06-07,155.02,155.98,154.48,155.37,20678772
652,,,,,,2017,2,2017-06-06,153.9,155.81,153.78,154.45,26249630
653,,,,,,2017,2,2017-06-05,154.34,154.45,153.46,153.93,24803858
654,,,,,,2017,2,2017-06-02,153.58,155.45,152.89,155.45,27285861
655,,,,,,2017,2,2017-06-01,153.17,153.33,152.22,153.18,16180143
656,,,,,,2017,2,2017-05-31,153.97,154.17,152.38,152.76,23162873
657,,,,,,2017,2,2017-05-30,153.42,154.43,153.33,153.67,20034934
658,,,,,,2017,2,2017-05-26,154.0,154.24,153.31,153.61,21632202
659,,,,,,2017,2,2017-05-25,153.73,154.35,153.03,153.87,19044463
660,,,,,,2017,2,2017-05-24,153.84,154.17,152.67,153.34,19118319
661,,,,,,2017,2,2017-05-23,154.9,154.9,153.31,153.8,19430358
662,,,,,,2017,2,2017-05-22,154.0,154.58,152.91,153.99,22340069
663,,,,,,2017,2,2017-05-19,153.38,153.98,152.63,153.06,26733798
664,,,,,,2017,2,2017-05-18,151.27,153.34,151.13,152.54,33159664
665,,,,,,2017,2,2017-05-17,153.6,154.57,149.71,150.25,49482818
666,,,,,,2017,2,2017-05-16,155.94,156.06,154.72,155.47,19904679
667,,,,,,2017,2,2017-05-15,156.01,156.65,155.05,155.7,25700983
668,,,,,,2017,2,2017-05-12,154.7,156.42,154.67,156.1,32221756
669,,,,,,2017,2,2017-05-11,152.45,154.07,152.31,153.95,25596687
670,,,,,,2017,2,2017-05-10,153.63,153.94,152.11,153.26,25670456
671,,,,,,2017,2,2017-05-09,153.87,154.88,153.45,153.99,35942435
672,,,,,,2017,2,2017-05-08,149.03,153.7,149.03,153.01,48339210
673,,,,,,2017,2,2017-05-05,146.76,148.98,146.76,148.96,26787359
674,,,,,,2017,2,2017-05-04,146.52,147.14,145.81,146.53,23275690
675,,,,,,2017,2,2017-05-03,145.59,147.49,144.27,147.06,45142806
676,,,,,,2017,2,2017-05-02,147.54,148.09,146.84,147.51,39752670
677,,,,,,2017,2,2017-05-01,145.1,147.2,144.96,146.58,32818760
678,,,,,,2017,2,2017-04-28,144.09,144.3,143.27,143.65,20247187
679,,,,,,2017,2,2017-04-27,143.9225,144.16,143.31,143.79,13948980
680,,,,,,2017,2,2017-04-26,144.47,144.6,143.3762,143.68,19614287
681,,,,,,2017,2,2017-04-25,143.91,144.9,143.87,144.53,18216472
682,,,,,,2017,2,2017-04-24,143.5,143.95,143.18,143.64,17116599
683,,,,,,2017,2,2017-04-21,142.44,142.68,141.85,142.27,17320928
684,,,,,,2017,2,2017-04-20,141.22,142.92,141.16,142.44,23319562
685,,,,,,2017,2,2017-04-19,141.88,142.0,140.45,140.68,17328375
686,,,,,,2017,2,2017-04-18,141.41,142.04,141.11,141.2,14697544
687,,,,,,2017,2,2017-04-17,141.48,141.88,140.87,141.83,16582094
688,,,,,,2017,2,2017-04-13,141.91,142.38,141.05,141.05,17822880
689,,,,,,2017,2,2017-04-12,141.6,142.15,141.01,141.8,20350000
690,,,,,,2017,2,2017-04-11,142.94,143.35,140.06,141.63,30379376
691,,,,,,2017,2,2017-04-10,143.6,143.8792,142.9,143.17,18933397
692,,,,,,2017,2,2017-04-07,143.73,144.18,143.27,143.34,16658543
693,,,,,,2017,2,2017-04-06,144.29,144.52,143.45,143.66,21149034
694,,,,,,2017,2,2017-04-05,144.22,145.46,143.81,144.02,27717854
695,,,,,,2017,2,2017-04-04,143.25,144.89,143.17,144.77,19891354
696,,,,,,2017,2,2017-04-03,143.71,144.12,143.05,143.7,19985714
697,,,,,,2017,1,2017-03-31,143.72,144.27,143.01,143.66,19661651
698,,,,,,2017,1,2017-03-30,144.19,144.5,143.5,143.93,21207252
699,,,,,,2017,1,2017-03-29,143.68,144.49,143.19,144.12,29189955
700,,,,,,2017,1,2017-03-28,140.91,144.04,140.62,143.8,33374805
701,,,,,,2017,1,2017-03-27,139.39,141.22,138.62,140.88,23575094
702,,,,,,2017,1,2017-03-24,141.5,141.74,140.35,140.64,22395563
703,,,,,,2017,1,2017-03-23,141.26,141.5844,140.61,140.92,20346301
704,,,,,,2017,1,2017-03-22,139.845,141.6,139.76,141.42,25860165
705,,,,,,2017,1,2017-03-21,142.11,142.8,139.73,139.84,39529912
706,,,,,,2017,1,2017-03-20,140.4,141.5,140.23,141.46,21542038
707,,,,,,2017,1,2017-03-17,141.0,141.0,139.89,139.99,43884952
708,,,,,,2017,1,2017-03-16,140.72,141.02,140.26,140.69,19231998
709,,,,,,2017,1,2017-03-15,139.41,140.7501,139.025,140.46,25691774
710,,,,,,2017,1,2017-03-14,139.3,139.65,138.84,138.99,15309065
711,,,,,,2017,1,2017-03-13,138.85,139.43,138.82,139.2,17421717
712,,,,,,2017,1,2017-03-10,139.25,139.3571,138.64,139.14,19612801
713,,,,,,2017,1,2017-03-09,138.74,138.79,137.05,138.68,22155904
714,,,,,,2017,1,2017-03-08,138.95,139.8,138.82,139.0,18707236
715,,,,,,2017,1,2017-03-07,139.06,139.98,138.79,139.52,17446297
716,,,,,,2017,1,2017-03-06,139.365,139.77,138.5959,139.34,21750044
717,,,,,,2017,1,2017-03-03,138.78,139.83,138.59,139.78,21571121
718,,,,,,2017,1,2017-03-02,140.0,140.2786,138.76,138.96,26210984
719,,,,,,2017,1,2017-03-01,137.89,140.15,137.595,139.79,36414585
720,,,,,,2017,1,2017-02-28,137.08,137.435,136.7,136.99,23482860
721,,,,,,2017,1,2017-02-27,137.14,137.435,136.28,136.93,20257426
722,,,,,,2017,1,2017-02-24,135.91,136.66,135.28,136.66,21776585
723,,,,,,2017,1,2017-02-23,137.38,137.48,136.3,136.53,20788186
724,,,,,,2017,1,2017-02-22,136.43,137.12,136.11,137.11,20836932
725,,,,,,2017,1,2017-02-21,136.23,136.75,135.98,136.7,24507156
726,,,,,,2017,1,2017-02-17,135.1,135.83,135.1,135.72,22198197
727,,,,,,2017,1,2017-02-16,135.67,135.9,134.8398,135.345,22584555
728,,,,,,2017,1,2017-02-15,135.52,136.27,134.62,135.51,35623100
729,,,,,,2017,1,2017-02-14,133.47,135.09,133.25,135.02,33226223
730,,,,,,2017,1,2017-02-13,133.08,133.82,132.75,133.29,23035421
731,,,,,,2017,1,2017-02-10,132.46,132.94,132.05,132.12,20065458
732,,,,,,2017,1,2017-02-09,131.65,132.445,131.12,132.42,28349859
733,,,,,,2017,1,2017-02-08,131.35,132.22,131.22,132.04,23004072
734,,,,,,2017,1,2017-02-07,130.54,132.09,130.45,131.53,38183841
735,,,,,,2017,1,2017-02-06,129.13,130.5,128.9,130.29,26845924
736,,,,,,2017,1,2017-02-03,128.31,129.19,128.16,129.08,24507301
737,,,,,,2017,1,2017-02-02,127.975,129.39,127.78,128.53,33710411
738,,,,,,2017,1,2017-02-01,127.03,130.49,127.01,128.75,111985040
739,,,,,,2017,1,2017-01-31,121.15,121.39,120.62,121.35,49200993
740,,,,,,2017,1,2017-01-30,120.93,121.63,120.66,121.63,30377503
741,,,,,,2017,1,2017-01-27,122.14,122.35,121.6,121.95,20562944
742,,,,,,2017,1,2017-01-26,121.67,122.44,121.6,121.94,26337576
743,,,,,,2017,1,2017-01-25,120.42,122.1,120.28,121.88,32586673
744,,,,,,2017,1,2017-01-24,119.55,120.1,119.5,119.97,23211038
745,,,,,,2017,1,2017-01-23,120.0,120.81,119.77,120.08,22050218
746,,,,,,2017,1,2017-01-20,120.45,120.45,119.7346,120.0,32597892
747,,,,,,2017,1,2017-01-19,119.4,120.09,119.37,119.78,25597291
748,,,,,,2017,1,2017-01-18,120.0,120.5,119.71,119.99,23712961
749,,,,,,2017,1,2017-01-17,118.34,120.24,118.22,120.0,34439843
750,,,,,,2017,1,2017-01-13,119.11,119.62,118.81,119.04,26111948
751,,,,,,2017,1,2017-01-12,118.895,119.3,118.21,119.25,27086220
752,,,,,,2017,1,2017-01-11,118.74,119.93,118.6,119.75,27588593
753,,,,,,2017,1,2017-01-10,118.77,119.38,118.3,119.11,24462051
754,,,,,,2017,1,2017-01-09,117.95,119.43,117.94,118.99,33561948
755,,,,,,2017,1,2017-01-06,116.78,118.16,116.47,117.91,31751900
756,,,,,,2017,1,2017-01-05,115.92,116.8642,115.81,116.61,22193587
757,,,,,,2017,1,2017-01-04,115.85,116.51,115.75,116.02,21118116
758,,,,,,2017,1,2017-01-03,115.8,116.33,114.76,116.15,28781865
